feature1,feature2,label
0.8085771867011332,0.29343719448282135,group1
0.7919648106719716,0.31240644361423864,group1
0.696709933935994,0.2859605714808727,group1
0.7415676646245315,0.29368976976256517,group1
0.7325687591687997,0.2815003889171363,group1
0.6036092911642562,0.25450164296545524,group1
0.8651158876518561,0.3110429290415057,group1
0.9025599794958363,0.3328706532173062,group1
0.6941834923180229,0.28512663298198093,group1
0.7128851478558753,0.2818099771133451,group1
0.8445657439016019,0.32111325284918063,group1
0.7782804325198494,0.2953701958269745,group1
0.8163025630095349,0.3009423290089743,group1
0.7854928692280342,0.2859937000085295,group1
0.6839370500799659,0.2815967117621577,group1
0.6649861233747958,0.27662526121493736,group1
0.5396909884155008,0.2568687572089467,group1
0.8667256976562795,0.32346793626349096,group1
0.646719953761728,0.2649694560412794,group1
0.7602765755526619,0.31596727275090336,group1
0.7304939873588882,0.28797285693363234,group1
0.7772109130741368,0.3038804659624152,group1
0.9097421829239667,0.33333653219630766,group1
0.6386618374440101,0.2754483033517987,group1
0.6622096468036162,0.2882315983436415,group1
0.7726058350050192,0.2994693532311607,group1
0.8718194630290862,0.33003506239477376,group1
0.8560354752747383,0.3040453985194201,group1
0.9039223924805146,0.3299954753632271,group1
0.8769550398980293,0.3284440580992204,group1
0.7216141581380412,0.28435143023067583,group1
0.7491826182917161,0.2899097523357153,group1
0.7903686050381761,0.32131334359183344,group1
0.754645052597386,0.3178411798017042,group1
0.7145167508014988,0.2896306673233277,group1
0.6298000274407008,0.2532855167167938,group1
0.7200949682821234,0.3016141754694908,group1
0.7672851875626215,0.2985145139190547,group1
0.7109746278822026,0.28769707588584537,group1
0.9554023671356326,0.34877058776233066,group1
0.722538515976197,0.3035723979051485,group1
0.8770585957432058,0.3191924765293574,group1
0.5570623234521273,0.2610942981850348,group1
0.8250317036317101,0.3306920537777312,group1
0.9041059009228043,0.3580694944782136,group1
0.8352497770837277,0.3179297710230064,group1
0.700373387469057,0.28049511055934995,group1
0.604726739205725,0.25276718114491464,group1
0.8110530832446907,0.3110205062835856,group1
0.7944106059510796,0.3080081742383335,group1
0.6715892559871595,0.290366409383646,group1
0.8537983772955324,0.3158627709828479,group1
0.7559001005627828,0.30399059690299485,group1
0.6326620120857087,0.28328803325742863,group1
0.7543983871105057,0.3224909626170309,group1
0.7094677375779191,0.2859775362996778,group1
0.8525116766765407,0.3341291230174753,group1
0.7583541787558248,0.3087306422289799,group1
0.8606431626178443,0.3394274559714637,group1
0.6809497123419272,0.29442255998836675,group1
0.6798352997254244,0.29187009000316294,group1
0.7067748515230389,0.2986950857706982,group1
0.6836374575784583,0.27710016428503226,group1
0.794021134901114,0.3044927218907781,group1
0.7739192760312289,0.29875920451401444,group1
0.7507331906088134,0.2915744211054463,group1
0.7829403037576476,0.3186304555262338,group1
0.6989866232279063,0.27833083935837616,group1
0.8173331763757242,0.33471624290277097,group1
0.8043960635663353,0.3201295950399107,group1
0.9238688094743521,0.34124068241908634,group1
0.9334851938229125,0.348208288677605,group1
0.5916371128843443,0.26327967870368457,group1
0.8476610232094802,0.3379886434394877,group1
0.8040125567977737,0.3261439337108424,group1
0.7428224908309407,0.311094428691017,group1
0.6763722995809559,0.27743450912530665,group1
0.8534136262925472,0.33398716822550434,group1
0.666688204748354,0.27940569519049757,group1
0.7171229558211394,0.2992970858989629,group1
0.8674383771920516,0.33943750579999954,group1
0.8184696172533318,0.3352286178128798,group1
0.697316609962037,0.2909274397681518,group1
0.5172463716935723,0.2270636028592735,group1
0.7033051585232415,0.27676065543433775,group1
0.7304496144051669,0.28434944954965297,group1
0.7984535545561197,0.3213144507976186,group1
0.7821171490796088,0.29165305801871433,group1
0.7384613591535749,0.28862767664247513,group1
0.7750361582000185,0.30440437432661405,group1
0.6490803579672998,0.27379498707044553,group1
0.6782683810163885,0.2821533512057584,group1
0.6639151467389153,0.2647453139103658,group1
0.7096625374852407,0.27374357811708133,group1
0.7157854122759667,0.3000280758314673,group1
0.7008736059521335,0.2857174307984772,group1
0.8911861063627641,0.34450487557821224,group1
0.7526029359359365,0.3019285157868927,group1
0.8541036340254093,0.31372187013905195,group1
0.68402046009249,0.29944192625849286,group1
0.56920075914335,0.2482992065639066,group1
0.7826071165335398,0.31269468931541294,group1
0.6522485867614995,0.2628875379747145,group1
0.5966370308851694,0.27154301247942153,group1
0.47095973976845196,0.23462920488804467,group1
0.6953117418254133,0.2800175143927928,group1
0.7352921348171207,0.28865697718415406,group1
0.8455983183364819,0.32422515440871597,group1
0.5488930148752054,0.2428890376825224,group1
0.8592224311463514,0.34435853629986096,group1
0.5734866643888208,0.24885185352075287,group1
0.8025426634039219,0.3159895713106298,group1
0.7047386107925425,0.29193021183114437,group1
0.7880586679536767,0.32246552933441686,group1
0.6677632606177079,0.2853973533948879,group1
0.887533824872694,0.32479744936870036,group1
0.6838619578393706,0.27502722697848647,group1
0.7542189300960271,0.29476046791475186,group1
0.7958934413306482,0.32343940754750666,group1
0.7900542385936532,0.3111435109848893,group1
0.760989508970496,0.2904672388565166,group1
0.7770051355556343,0.2918524058565201,group1
0.894359602758973,0.3378951169440359,group1
0.7982765225097769,0.3029057031912242,group1
0.8522519683783895,0.3241379879261972,group1
0.6921766171582383,0.2968390419845556,group1
0.8012693293997831,0.31274611812591396,group1
0.6563071563177011,0.2898174124256089,group1
0.7398261103441162,0.29192351421942886,group1
0.8852198254847267,0.30361891150267534,group1
0.8870428134869405,0.32113424237154886,group1
0.5781361630245829,0.25629343235382607,group1
0.6328414420575288,0.2928147569014907,group1
0.9456017026343266,0.3412152742808474,group1
0.8107564098944429,0.32207748096732086,group1
0.7640340595998278,0.3010744869768783,group1
0.8140735434910173,0.31637852477700174,group1
0.6632447342766425,0.2798071235744484,group1
0.8628488500018922,0.3275231411236164,group1
0.573354032627469,0.25603267602475727,group1
0.7733045125092395,0.3128389108703194,group1
0.7878369615059667,0.3155129603954459,group1
0.8962626088179371,0.3533749762287836,group1
0.7819377830927324,0.31784926446456135,group1
0.9997440452406918,0.3514994632318411,group1
0.6924995545452846,0.26498386942249963,group1
0.6654507277372295,0.2772446409422695,group1
0.3848977603397211,0.21468690037193275,group1
0.8523391793640284,0.3265551242460933,group1
0.9004572063989238,0.3427370659042036,group1
0.8521429518906214,0.332099243773645,group1
0.7827307877742717,0.3111699661116004,group1
0.7200549527773212,0.31261020341567475,group1
0.7299074501459756,0.3034556892173651,group1
0.7299284110495882,0.29333404701551896,group1
0.7635851269446309,0.3201576391143386,group1
0.6912876757285911,0.2910445795116503,group1
0.5828308756008705,0.25779501464087107,group1
0.7899887154777943,0.3170143885760203,group1
0.6999986311358763,0.29133079730369366,group1
0.8401050052377826,0.33572527565095117,group1
0.8094415522740834,0.3293307193807045,group1
0.6545948466546292,0.2770623392310899,group1
0.47813954104513035,0.24497636981081233,group1
0.607814195009934,0.24247628708243935,group1
0.8963039344124263,0.355546254392205,group1
0.5165802267017889,0.24700698508018867,group1
0.7937620390253847,0.2909256833286333,group1
0.8323410833397892,0.3491102466670333,group1
0.6587922101181493,0.27789370382916173,group1
0.7500334631059806,0.3048553029029706,group1
0.8590890616614614,0.3069640263463701,group1
0.9141642946073385,0.3406173775725434,group1
0.6898112887409087,0.2936198780338137,group1
0.7889072134144668,0.31193882119685706,group1
0.6885866456301103,0.2902850880548327,group1
0.836692842859434,0.3001082227577336,group1
0.7670051057228269,0.2987800337795696,group1
0.7114735358931878,0.2970843405508624,group1
0.7133182107923741,0.2797307048233232,group1
0.9031994964263939,0.3315290366503161,group1
0.8070562841448365,0.3140978651203169,group1
0.6801024853036786,0.2878252224984502,group1
0.6788500945948501,0.27249170801406997,group1
0.6284161456388301,0.26589350570818077,group1
0.7247549631499434,0.3014617131530203,group1
0.8650820203388285,0.33277851969977335,group1
0.8517594186240278,0.3258620446755468,group1
0.8483843362939111,0.31118483367135685,group1
0.6945583465665803,0.3015553708726102,group1
0.8417169784062347,0.3274334882018146,group1
0.7380503258513347,0.29187817580908554,group1
0.644693257299914,0.2722164789776192,group1
0.824885070423913,0.3203495168049904,group1
0.7729129442123135,0.3047336976518442,group1
0.8079593957267768,0.3037603913937267,group1
0.7467444128051824,0.2957607943554461,group1
0.7288472185006645,0.2864933262938673,group1
0.7831823910825629,0.32666473651998534,group1
0.7517610067873828,0.3089627084270281,group1
0.6606260824486866,0.29313955985439466,group1
0.7289790161768148,0.29611843330329735,group1
0.5501048616230184,0.23555018619148246,group1
0.5974939134089317,0.271940346312193,group1
0.8632442079442204,0.34104170854487503,group1
0.791672909953437,0.2834538992017896,group1
0.643864528543097,0.2877279485009461,group1
0.7761758041353742,0.2917394557250204,group1
0.7366023408439555,0.29385656450174946,group1
0.7835058775167484,0.3138430598085927,group1
0.7338219485136503,0.3110325880760207,group1
0.9539797537852346,0.35137562784044035,group1
0.8491769859879404,0.31420528937233166,group1
0.6530241876911322,0.28519375449243506,group1
0.9814584916705494,0.33992127305906605,group1
0.6829726308399594,0.28787168890029463,group1
0.5488602685357621,0.25555389189865674,group1
0.7603553937103014,0.33365966352010895,group1
0.839791320468572,0.30722297646708036,group1
0.8149106127892082,0.3247744143651878,group1
0.6980028918280284,0.2814167673896321,group1
0.5697711601122764,0.25565133518388033,group1
0.7488318443556962,0.30887399951705846,group1
0.839872686078638,0.31540667108502146,group1
0.7721829537567656,0.3176219129751994,group1
0.6856210649450333,0.2927811996656435,group1
0.8546902561565948,0.3248830645472352,group1
0.7179186869150102,0.3038129374005567,group1
0.7355683751920837,0.2889410551487182,group1
0.8375458020757868,0.32504930652632874,group1
0.7986311191892562,0.32700763042324493,group1
0.6696176918062825,0.28136217254071433,group1
0.8714558264015522,0.33210786029598,group1
0.666158468498054,0.281854856402008,group1
0.5058640940455185,0.23907578307809485,group1
0.6282944583028203,0.26886331890533083,group1
0.8888700356066923,0.32163941900416426,group1
0.7941408432542759,0.307168997036801,group1
0.6775254489030333,0.28842933631850964,group1
0.7980122672736876,0.3181104985457997,group1
0.7524318893316069,0.29861825104161643,group1
0.67483185758209,0.26999297333283984,group1
0.6898026488316952,0.2770697658218399,group1
0.618874020720628,0.26456123336287607,group1
0.747398443386979,0.27954144793016833,group1
0.7720464087214208,0.31250711565028344,group1
0.6571317946250883,0.28930500222862365,group1
0.8275536061405182,0.30858801879382586,group1
0.989751169825253,0.35555726223286677,group1
0.8219662375921089,0.30747040365047296,group1
0.6027054443944673,0.25359344446286997,group1
0.7739287162240617,0.302156536899106,group1
0.8664153228246927,0.34580461431563536,group1
0.935434321799742,0.34761521184685645,group1
0.8974775951085242,0.3389954713492601,group1
0.6047938795830603,0.2774790982251713,group1
0.6978872711077693,0.2771545463525214,group1
0.6008307173385206,0.25559588011425133,group1
0.6765449915134957,0.26537746710050725,group1
0.890351157014243,0.339245592832243,group1
0.8388665292797908,0.32310446559379064,group1
0.7531912059806796,0.2931658469582888,group1
0.9799582106764448,0.3595104224898621,group1
0.7516313077921184,0.3036745198676678,group1
0.8253673049517963,0.32436906963151135,group1
0.7518169261476508,0.29359444166068943,group1
0.9478830553705081,0.3399997736977624,group1
0.6885617842388655,0.2880254494503031,group1
0.755174976337358,0.3039550686593439,group1
0.6419355498069426,0.2967417137949159,group1
0.7399586100749389,0.3022163867731594,group1
0.6887532008508438,0.2705813389447522,group1
0.754754801571669,0.3093054366920948,group1
0.709196290275422,0.29636580055585865,group1
0.8756900480663903,0.3434143678901744,group1
0.784661997801222,0.3249803154232367,group1
0.8380364995616145,0.33653673926948463,group1
0.8333533384716001,0.3105504709080631,group1
0.901078607046326,0.3561747780889307,group1
1.102671077302907,0.38396911439779635,group1
0.7101020599313751,0.27830476841230756,group1
0.5550167155790579,0.2542558927649199,group1
0.8240715290564556,0.31090202342527706,group1
0.6096653139432293,0.2922905392081263,group1
0.6562447673907726,0.2685383912154871,group1
0.8307013892471399,0.31819669722370764,group1
0.6796733210695145,0.2620838372386922,group1
0.7834207452114781,0.2920340252426434,group1
0.6531558644779257,0.29703366410491944,group1
0.6654668625911134,0.27642764708829964,group1
0.6867123360724406,0.2879112512702851,group1
0.942744692466548,0.3434087190248411,group1
0.8084005014239394,0.3294394299514682,group1
0.7723709490757122,0.31045016931008784,group1
0.5147294981974074,0.23759097603865306,group1
0.7863432713816316,0.3131780694444241,group1
0.7987902286180699,0.2994850398127076,group1
0.6220263038971996,0.2835302366531715,group1
0.5285632932375972,0.268810740870589,group1
0.5976761758856278,0.2703579908747979,group1
0.6652593248722622,0.27353739098730434,group1
0.6921488320297463,0.30948729658976165,group1
0.7284931700861488,0.28787942984596,group1
0.6071261854229508,0.25483164031301814,group1
0.9556140282567938,0.3873555835392154,group1
0.7396044565662367,0.30819767684512905,group1
0.8293684211216649,0.31395442186477185,group1
0.7411278603292403,0.2954105264653463,group1
0.8491441711296648,0.32715327741113454,group1
0.6250558445449219,0.2773735037394139,group1
1.0021660578378935,0.3492804927708829,group1
0.7657466615210061,0.30732031276854127,group1
0.5774398481086198,0.26482139723496456,group1
0.9386186707168556,0.346932950893206,group1
0.778115448957863,0.3086017368271767,group1
0.7530634322968321,0.2948677029994047,group1
0.7462210119527779,0.3119296691051826,group1
0.8057846268657582,0.3074337242940302,group1
0.8692828572598087,0.34028015014234997,group1
0.8350066164629706,0.31478249765527827,group1
0.6385939872950703,0.2743455939443826,group1
0.7249876821330496,0.28847643917300475,group1
0.7143563257449213,0.27684713284446305,group1
0.6185774807014353,0.28098761555643476,group1
0.6476956558023781,0.29487125302325773,group1
0.7562137412310986,0.3098107541753249,group1
0.7603588123205585,0.29433032540885024,group1
0.8379734698113462,0.30779146591042245,group1
0.7524035937224081,0.30104448586965854,group1
0.9653762699443387,0.33872119126359185,group1
0.6549259385997197,0.28027088344720236,group1
0.6997817015246944,0.2759322038535045,group1
0.7123734411829409,0.2719526675247087,group1
0.9920192514937025,0.3645488908526002,group1
0.6232271790911817,0.25774390026187366,group1
0.8090031423215651,0.3305763523340811,group1
0.8564713655608406,0.32884981921525147,group1
1.0262884261859269,0.37632177534650385,group1
0.7411210661458967,0.29267690976471883,group1
0.8330322651666721,0.3067582652131139,group1
0.720662693714183,0.29866014465937485,group1
0.7329773007400471,0.2830895915804289,group1
0.7444951457580335,0.27236540544351207,group1
0.8029655802956778,0.3057784703965055,group1
0.789970144416437,0.3167032283700717,group1
0.5549439139250164,0.2632262345622364,group1
0.787098754970167,0.3070274140169043,group1
0.8124432149119493,0.31981567192579574,group1
0.7121781669324733,0.2952202326347863,group1
0.7672332222454462,0.30228608710664456,group1
0.9045353297678733,0.32791863347889816,group1
0.7727772024416297,0.3036620894991319,group1
0.7250476081864199,0.3052047468015363,group1
0.8351289356648506,0.3274148494630116,group1
0.6174747770876627,0.25642791090236045,group1
0.7888122486974302,0.29669646584935455,group1
0.7138402227423368,0.27161156268411457,group1
0.726087940686725,0.27989660522750126,group1
0.7279881896112576,0.2982274418542188,group1
0.7559359080512554,0.30528100530805086,group1
0.6997628930202542,0.27285560036948936,group1
0.6499285629915966,0.2844940888184674,group1
0.6449120215503373,0.28790157343834005,group1
0.9346243432356337,0.32771669789247015,group1
0.8112444667861172,0.31625283862066683,group1
1.0035142301233093,0.36309242915127565,group1
0.7172191842496992,0.2906341933665497,group1
0.8918603089517205,0.3155310445944303,group1
0.8008476139301565,0.3229552872868155,group1
0.7263910239376045,0.29166496044044943,group1
0.646008041170156,0.2776921651928354,group1
0.6513939314413996,0.27970625001457616,group1
0.7493720074261014,0.28103170484653484,group1
0.753291939735697,0.2916765495084608,group1
0.682596641743886,0.3038445035976563,group1
0.6891688860577837,0.26333295879046525,group1
0.6976650173702915,0.26657364053816474,group1
0.8368002756235321,0.3089219380231958,group1
0.9189944203719693,0.35671188376003543,group1
0.9067752489636809,0.3089478674816352,group1
0.7864767154242682,0.3207028930639112,group1
0.9080777353056069,0.35437706285296877,group1
0.5825952955993524,0.24666077905748127,group1
0.7969282682242788,0.30567109637308787,group1
0.7079972046242188,0.27956908854919005,group1
1.0097047176855656,0.35265156474528697,group1
0.5891691540781391,0.2684108501755644,group1
0.6375427776608888,0.27580000171192226,group1
0.9571222470469829,0.35359689018961415,group1
0.7423173140767186,0.3027488136734847,group1
0.5788088710372044,0.25473795084963047,group1
0.6463399519027162,0.28730406096650374,group1
0.767434835324679,0.30529058820247834,group1
0.8072611942959348,0.3208341133205147,group1
0.7065615708491417,0.29815949819294624,group1
0.6612867812703687,0.286028324245217,group1
0.7673835409920226,0.31092477336901264,group1
0.6165903098607844,0.2693040471420655,group1
0.7711337783941956,0.2995066899309108,group1
0.7171239673442042,0.2883022206294718,group1
0.8182540158979082,0.315890112657458,group1
0.7113609538297717,0.2915888432813015,group1
0.6319697475691395,0.2943464812516981,group1
0.8692205730490065,0.31699515908480763,group1
0.6325817758268762,0.2596364220031966,group1
0.655135340090416,0.36842001718612477,group1
0.5572238943575243,0.3158870466018269,group1
0.501661588798504,0.2895157689250078,group1
0.7085997414875967,0.39377000502978393,group1
0.542966644118974,0.30642608816701783,group1
0.5931014567897904,0.3495408735621342,group1
0.7122490114265794,0.39640851399615873,group1
0.6138418027113798,0.33904932705590246,group1
0.5603944420199528,0.358697993057474,group1
0.44694418247449563,0.26011505599775375,group1
0.6302046551894723,0.37373539086015173,group1
0.5489825203776226,0.30980495353241516,group1
0.5266270804110106,0.30386774580009146,group1
0.5975487611484569,0.33971618284109545,group1
0.6143756801960136,0.3538215232143372,group1
0.564028996310875,0.34585755722869077,group1
0.5254878321072594,0.3125077146207158,group1
0.541125182988504,0.3112788214110678,group1
0.5470393535704748,0.3299351460919323,group1
0.7531357149384433,0.4385009585376821,group1
0.6238351739644715,0.37898218231704645,group1
0.6798823789976899,0.39573829954840734,group1
0.5979944404117508,0.3318208188125362,group1
0.7178293853848107,0.3945958307358196,group1
0.6952473164664099,0.40741999107199817,group1
0.5022387803354331,0.2732169061388151,group1
0.6162613590261289,0.3357253525363238,group1
0.6785437782230708,0.3902470750765875,group1
0.5702327733089477,0.3267308374921813,group1
0.5937502833756321,0.3391743631706188,group1
0.5639918703405309,0.33824370617465377,group1
0.6283122644221906,0.33828087290994807,group1
0.7217576004097523,0.4272531720849567,group1
0.6837887764483496,0.3724593109285228,group1
0.7554201758965552,0.43278114794396483,group1
0.5827772202892484,0.34731229727577645,group1
0.6052782760201021,0.33372052977705285,group1
0.5501697440962467,0.3397094840092634,group1
0.6471620271646946,0.39642689270754805,group1
0.5511792980016459,0.31747983937660484,group1
0.6539912509161577,0.3860087426342304,group1
0.524433262653556,0.30417781558482376,group1
0.597961122993613,0.3411679732421723,group1
0.7819919123305362,0.44605640743365493,group1
0.5111289956798324,0.31757405117147014,group1
0.5707111424978885,0.3418506240329421,group1
0.7179952551309041,0.40931994920126924,group1
0.5626783183751602,0.32806890541475636,group1
0.6059843474283094,0.3630909359398142,group1
0.6190118710086602,0.3709573344905261,group1
0.6173871131860886,0.3494227530271211,group1
0.5509682264873038,0.35003301368503364,group1
0.6984704123538916,0.43188626012197906,group1
0.6030740729292683,0.3520326080469172,group1
0.5658420966631247,0.2870755090099918,group1
0.512916073063972,0.30530164005565796,group1
0.6716209149990647,0.3904838371522444,group1
0.48579154879957576,0.2793544634154754,group1
0.624313215350936,0.36025330507747294,group1
0.6517774744579664,0.38215001603507814,group1
0.4861338193274432,0.26895769572447253,group1
0.6099390257516271,0.3583137465661619,group1
0.5673159987956767,0.34271703225604805,group1
0.520291566534718,0.31389242378963755,group1
0.49510799415335777,0.30469842030168215,group1
0.6460016951409415,0.39363854829158773,group1
0.6597089264850855,0.37159565559122765,group1
0.5959708401640491,0.3293951050918177,group1
0.5967168022339437,0.36477836772155187,group1
0.5286522503425913,0.29963099293313206,group1
0.5987987691192529,0.349643147168103,group1
0.5416417038723643,0.31078176681577807,group1
0.7798741191632387,0.4670184006048954,group1
0.5749918822033687,0.34472224155150777,group1
0.774535005221906,0.43832153128492096,group1
0.5187868587740525,0.29902653571284604,group1
0.6225362126013284,0.3487502913886148,group1
0.5514132866375276,0.3149828412352871,group1
0.47754381222414205,0.26941104406696553,group1
0.5649519079439559,0.33595949864451363,group1
0.6049949226705787,0.3620716655057651,group1
0.5895892691606385,0.3320132185252694,group1
0.7049275520372131,0.39149185250732066,group1
0.620062222687758,0.39835266267518826,group1
0.6419670045249994,0.3810732491159756,group1
0.6209820638040154,0.3434341026730296,group1
0.6044208252392427,0.34928584621407643,group1
0.7233752057837546,0.42590680478377574,group1
0.42923870906820155,0.259805949833947,group1
0.5129256660909719,0.2798738586412907,group1
0.5457881238029433,0.32743920568159757,group1
0.7191843054668176,0.4282589598012189,group1
0.5424179966746883,0.32256294372117744,group1
0.6819939513640824,0.36789289455917995,group1
0.6592962213700374,0.3752912380866349,group1
0.5352035486775053,0.3385150903449374,group1
0.6334172639744634,0.37171127632491757,group1
0.5655685387814096,0.32543100009152726,group1
0.5754711211943275,0.33895709708448907,group1
0.523836705431503,0.3176256806049886,group1
0.47306891399297507,0.2703778751895467,group1
0.5843827343967773,0.36932512582263505,group1
0.6644030603081909,0.4075236431302858,group1
0.5631505833970643,0.3239716077184666,group1
0.5367635569463498,0.31816745994835394,group1
0.6433651626869084,0.38694819248606604,group1
0.5618973282226354,0.3418978426972053,group1
0.5657210402863179,0.3516490757657049,group1
0.5139330929901176,0.3254889750149266,group1
0.5526547090100893,0.317794245583776,group1
0.5405093137010768,0.3090942071261404,group1
0.5214011237327091,0.2745203251156567,group1
0.6414270455967948,0.39106888846110915,group1
0.4967708218316293,0.28869654807223893,group1
0.6685192704318296,0.3779427273140809,group1
0.5552518397309326,0.32895249963385653,group1
0.6022358085313576,0.3567908154342265,group1
0.6623875435437885,0.4083389313435384,group1
0.5503726771327214,0.30703453086564775,group1
0.5962918316348841,0.32940529710137256,group1
0.584336911325822,0.3490713681545312,group1
0.6691022710753106,0.40256135919085406,group1
0.5570244991803629,0.35707944740898506,group1
0.6501908227480928,0.40249208188564733,group1
0.6586818311891782,0.3997771016736357,group1
0.5435317488292963,0.32261500290368267,group1
0.5533889835631706,0.33234206658750187,group1
0.6759139171562868,0.38729835128570855,group1
0.6805492250594776,0.38122206465298225,group1
0.572308342874655,0.3318536678158235,group1
0.45211572867129557,0.2682496542543891,group1
0.6249774206930518,0.3528248070716089,group1
0.5829847055440593,0.3474003993583457,group1
0.5653511545359935,0.3284698828002294,group1
0.707778028728424,0.43534852858407863,group1
0.6326903892379113,0.3562516963340098,group1
0.6154473762867978,0.38358683392637544,group1
0.5309870361830884,0.281915021823811,group1
0.6994610905109145,0.40371109411102957,group1
0.7810958653600276,0.45162161533687384,group1
0.6339432281418553,0.38137709929026115,group1
0.5379260399200165,0.3158664434788624,group1
0.4643229141395953,0.26734256700360054,group1
0.6158147307639963,0.3692858859962747,group1
0.611465292974093,0.36401430491708353,group1
0.6007828444645051,0.33314121642138056,group1
0.6134772111642295,0.3777598492199838,group1
0.6151810602190191,0.3569835445802409,group1
0.5904579814846701,0.32075405820050007,group1
0.7023920997316827,0.3893591845798042,group1
0.5582056558113772,0.32546068852443627,group1
0.6994707626869029,0.40972596528058186,group1
0.635869726127675,0.36527862390071475,group1
0.7194529496730879,0.41899804795006146,group1
0.614251281079587,0.3402394799796417,group1
0.6029898285082629,0.3357726575055352,group1
0.6191250702081523,0.34771640009872185,group1
0.5318455830760498,0.30992528749880643,group1
0.5952870401313146,0.35786226330886167,group1
0.5802567100471838,0.34782860789952524,group1
0.5602529373036081,0.33525523693453096,group1
0.66772694859713,0.3826032971709092,group1
0.5286350534561435,0.3120789688771583,group1
0.722731447327092,0.4107534250798492,group1
0.6622070731058876,0.38522679131984366,group1
0.6910330457623641,0.42217119423340105,group1
0.717938984098791,0.4343645051858087,group1
0.5210168514346604,0.28573943773144794,group1
0.7203114058454124,0.41648012601910345,group1
0.6904976991852296,0.3957518839939741,group1
